Register_0x64,Register_0x65,Register_0x66,Register_0x67,Register_0x68,Register_0x69,Register_0x70,Register_0x71
9392,3352,990,2968,9432,3386,18784,6704
9392,3352,990,2968,9432,3386,18784,6704
9392,3352,990,2968,9432,3386,18784,6704
9392,3352,1117,3100,9524,3483,18848,6798
9424,3399,1117,3100,9524,3483,18848,6798
9424,3399,1117,3100,9524,3483,18848,6798
9424,3399,1117,3100,9524,3464,19160,7010
9580,3505,1338,4176,9524,3464,19160,7010
9580,3505,1338,4176,9524,3464,19160,7010
9580,3505,1338,4176,9524,3464,18918,6805
9459,3402,1035,2521,9586,3513,18918,6805
9459,3402,1035,2521,9586,3513,18918,6805
9459,3402,1035,2521,9586,3513,18918,6805
9521,3474,1260,4700,9512,3445,19042,6948
9521,3474,1260,4700,9512,3445,19042,6948
9521,3474,1260,4700,9512,3445,19042,6948
9521,3584,1509,6164,9530,3446,19330,7169
9665,3584,1509,6164,9530,3446,19330,7169
9665,3584,1509,6164,9530,3446,19330,7169
9665,3584,1509,1567,9525,3451,18950,6838
9475,3419,1011,1567,9525,3451,18950,6838
9475,3419,1011,1567,9525,3451,18950,6838
9475,3419,1011,1567,9525,3451,19193,7007
9596,3503,1194,4179,9541,3432,19193,7007
9596,3503,1194,4179,9541,3432,19193,7007
9596,3503,1194,4179,9541,3432,19193,7008
9601,3504,1179,2821,9529,3424,19203,7008
9601,3504,1179,2821,9529,3424,19203,7008
9601,3504,1179,2821,9529,3424,19203,7008
9591,3507,1209,2202,9539,3433,19183,7015
9591,3507,1209,2202,9539,3433,19183,7015
9591,3507,1209,2202,9539,3433,19183,7015
9591,3507,1012,1141,9521,3416,19121,6921
9560,3460,1012,1141,9521,3416,19121,6921
9560,3460,1012,1141,9521,3416,19121,6921
9560,3460,1012,1141,9521,3523,19146,6931
9573,3465,1065,517,9641,3523,19146,6931
9573,3465,1065,517,9641,3523,19146,6931
9573,3465,1065,517,9641,3523,19253,7005
9626,3502,1117,750,9642,3506,19253,7005
9626,3502,1117,750,9642,3506,19253,7005
9626,3502,1117,750,9642,3506,19253,7005
9551,3440,882,1766,9589,3466,19103,6881
9551,3440,882,1766,9589,3466,19103,6881
9551,3440,882,1766,9589,3466,19103,6881
9551,3474,1157,2369,9634,3498,19239,6948
9619,3474,1157,2369,9634,3498,19239,6948
9619,3474,1157,2369,9634,3498,19239,6948
9619,3474,1157,690,9634,3495,19103,6876
9551,3438,897,690,9634,3495,19103,6876
9551,3438,897,690,9634,3495,19103,6876
9551,3438,897,690,9634,3495,19409,7128
9704,3564,1265,4863,9655,3498,19409,7128
9704,3564,1265,4863,9655,3498,19409,7128
9704,3564,1265,4863,9655,3498,19409,6836
9559,3418,784,1440,9657,3489,19119,6836
9559,3418,784,1440,9657,3489,19119,6836
9559,3418,784,1440,9657,3489,19119,6836
9593,3464,921,263,9641,3488,19186,6928
9593,3464,921,263,9641,3488,19186,6928
9593,3464,921,263,9641,3488,19186,6928
9593,3464,1075,2465,9714,3535,19352,7037
9676,3518,1075,2465,9714,3535,19352,7037
9676,3518,1075,2465,9714,3535,19352,7037
9676,3518,1075,2465,9714,3548,18994,6732
9497,3366,758,2351,9708,3548,18994,6732
9497,3366,758,2351,9708,3548,18994,6732
9497,3366,758,2351,9708,3548,19460,7089
9730,3544,1089,3590,9614,3429,19460,7089
9730,3544,1089,3590,9614,3429,19460,7089
9730,3544,1089,3590,9614,3429,19460,7089
9762,3588,1353,3171,9783,3590,19525,7177
9762,3588,1353,3171,9783,3590,19525,7177
9762,3588,1353,3171,9783,3590,19525,7177
9762,3398,824,1228,9734,3578,19033,6796
9516,3398,824,1228,9734,3578,19033,6796
9516,3398,824,1228,9734,3578,19033,6796
9516,3398,824,2229,9232,3164,18848,6722
9424,3361,935,2229,9232,3164,18848,6722
9424,3361,935,2229,9232,3164,18848,6722
9424,3361,935,2229,9232,3164,18660,6636
9330,3318,949,2791,9449,3413,18660,6636
9330,3318,949,2791,9449,3413,18660,6636
9330,3318,949,2791,9449,3413,18660,6778
9396,3389,955,148,9423,3392,18792,6778
9396,3389,955,148,9423,3392,18792,6778
9396,3389,955,148,9423,3392,18792,6778
9184,3226,685,165,9454,3468,18368,6453
9184,3226,685,165,9454,3468,18368,6453
9184,3226,685,165,9454,3468,18368,6453
9184,3226,1003,2400,9344,3364,18605,6678
9302,3339,1003,2400,9344,3364,18605,6678
9302,3339,1003,2400,9344,3364,18605,6678
9302,3339,1003,2400,9344,3263,18440,6570
9220,3285,972,1199,9213,3263,18440,6570
9220,3285,972,1199,9213,3263,18440,6570
9220,3285,972,1199,9213,3263,18828,6889
9414,3444,1317,1052,9265,3297,18828,6889
9414,3444,1317,1052,9265,3297,18828,6889
9414,3444,1317,1052,9265,3297,18828,6889
9288,3333,886,2022,9366,3391,18576,6667
9288,3333,886,2022,9366,3391,18576,6667
9288,3333,886,2022,9366,3391,18576,6667
9288,3351,1030,2471,9400,3445,18582,6703
9291,3351,1030,2471,9400,3445,18582,6703
9291,3351,1030,2471,9400,3445,18582,6703
9291,3351,1030,2244,9293,3343,18544,6647
9272,3323,982,2244,9293,3343,18544,6647
9272,3323,982,2244,9293,3343,18544,6647
9272,3323,982,2244,9293,3343,18637,6757
9318,3378,1111,3867,9323,3379,18637,6757
9318,3378,1111,3867,9323,3379,18637,6757
9318,3378,1111,3867,9323,3379,18637,6736
9337,3368,1057,2517,9356,3374,18674,6736
9337,3368,1057,2517,9356,3374,18674,6736
9337,3368,1057,2517,9356,3374,18674,6736
9323,3357,964,963,9327,3345,18647,6715
9323,3357,964,963,9327,3345,18647,6715
9323,3357,964,963,9327,3345,18647,6715
9323,3357,951,1341,9387,3411,18633,6699
9316,3349,951,1341,9387,3411,18633,6699
9316,3349,951,1341,9387,3411,18633,6699
9316,3349,951,1341,9387,3346,18514,6597
9257,3298,758,1457,9324,3346,18514,6597
9257,3298,758,1457,9324,3346,18514,6597
9257,3298,758,1457,9324,3346,18642,6695
9321,3347,956,1232,9291,3308,18642,6695
9321,3347,956,1232,9291,3308,18642,6695
9321,3347,956,1232,9291,3308,18642,6695
9283,3304,822,1106,9278,3285,18566,6609
9283,3304,822,1106,9278,3285,18566,6609
9283,3304,822,1106,9278,3285,18566,6609
9283,3254,484,0,9386,3391,18440,6509
9220,3254,484,0,9386,3391,18440,6509
9220,3254,484,0,9386,3391,18440,6509
9220,3254,484,2539,9411,3406,18734,6731
9367,3365,1015,2539,9411,3406,18734,6731
9367,3365,1015,2539,9411,3406,18734,6731
9367,3365,1015,2539,9411,3406,18809,6870
9404,3435,1254,3070,9473,3487,18809,6870
9404,3435,1254,3070,9473,3487,18809,6870
9404,3435,1254,3070,9473,3487,18809,6735
9362,3367,939,2200,9500,3506,18724,6735
9362,3367,939,2200,9500,3506,18724,6735
9362,3367,939,2200,9500,3506,18724,6735
9440,3442,1113,1882,9521,3508,18881,6884
9440,3442,1113,1882,9521,3508,18881,6884
9440,3442,1113,1882,9521,3508,18881,6884
9440,3442,1819,7690,9401,3406,19210,7241
9605,3620,1819,7690,9401,3406,19210,7241
9605,3620,1819,7690,9401,3406,19210,7241
9605,3620,1819,7690,9401,3308,19164,7159
9582,3579,1658,8570,9305,3308,19164,7159
9582,3579,1658,8570,9305,3308,19164,7159
9582,3579,1658,8570,9305,3308,18560,6646
9280,3323,972,1369,9543,3552,18560,6646
9280,3323,972,1369,9543,3552,18560,6646
9280,3323,972,1369,9543,3552,18560,6646
9400,3390,1146,3218,9388,3380,18801,6780
9400,3390,1146,3218,9388,3380,18801,6780
9400,3390,1146,3218,9388,3380,18801,6780
9400,3373,1060,2815,9394,3386,18736,6747
9368,3373,1060,2815,9394,3386,18736,6747
9368,3373,1060,2815,9394,3386,18736,6747
9368,3373,1060,1291,9300,3294,18841,6854
9420,3427,1007,1291,9300,3294,18841,6854
9420,3427,1007,1291,9300,3294,18841,6854
9420,3427,1007,1291,9300,3294,18768,6741
9384,3370,1045,2650,9468,3446,18768,6741
9384,3370,1045,2650,9468,3446,18768,6741
9384,3370,1045,2650,9468,3446,18768,6701
9362,3350,883,1605,9421,3396,18725,6701
9362,3350,883,1605,9421,3396,18725,6701
9362,3350,883,1605,9421,3396,18725,6701
9395,3363,990,2692,9492,3444,18791,6727
9395,3363,990,2692,9492,3444,18791,6727
9395,3363,990,2692,9492,3444,18791,6727
9395,3363,1668,8570,9398,3368,19260,7200
9630,3600,1668,8570,9398,3368,19260,7200
9630,3600,1668,8570,9398,3368,19260,7200
9630,3600,1668,8570,9398,3515,19101,6992
9550,3496,1392,3802,9576,3515,19101,6992
9550,3496,1392,3802,9576,3515,19101,6992
9550,3496,1392,3802,9576,3515,18764,6739
9382,3369,939,3213,9407,3376,18764,6739
9382,3369,939,3213,9407,3376,18764,6739
9382,3369,939,3213,9407,3376,18764,6739
9479,3412,935,1259,9652,3578,18958,6825
9479,3412,935,1259,9652,3578,18958,6825
9479,3412,935,1259,9652,3578,18958,6825
9479,3407,878,860,9576,3491,18940,6814
9470,3407,878,860,9576,3491,18940,6814
9470,3407,878,860,9576,3491,18940,6814
9470,3407,878,3099,9539,3468,19285,7150
9642,3575,1396,3099,9539,3468,19285,7150
9642,3575,1396,3099,9539,3468,19285,7150
9642,3575,1396,3099,9539,3468,19102,6938
9551,3469,1032,3925,9589,3488,19102,6938
9551,3469,1032,3925,9589,3488,19102,6938
9551,3469,1032,3925,9589,3488,19102,7106
9640,3553,1242,1526,9571,3476,19280,7106
9640,3553,1242,1526,9571,3476,19280,7106
9640,3553,1242,1526,9571,3476,19280,7106
9618,3504,1242,3894,9753,3607,19237,7008
9618,3504,1242,3894,9753,3607,19237,7008
9618,3504,1242,3894,9753,3607,19237,7008
9618,3504,1116,1748,9688,3557,19286,7050
9643,3525,1116,1748,9688,3557,19286,7050
9643,3525,1116,1748,9688,3557,19286,7050
9643,3525,1116,1748,9688,3419,19191,6960
9595,3480,896,1288,9550,3419,19191,6960
9595,3480,896,1288,9550,3419,19191,6960
9595,3480,896,1288,9550,3419,19379,7089
9689,3544,1359,4416,9659,3511,19379,7089
9689,3544,1359,4416,9659,3511,19379,7089
9689,3544,1359,4416,9659,3511,19379,7089
9709,3549,1133,1746,9531,3386,19419,7099
9709,3549,1133,1746,9531,3386,19419,7099
9709,3549,1133,1746,9531,3386,19419,7099
9709,3530,1093,1812,9688,3497,19411,7061
9705,3530,1093,1812,9688,3497,19411,7061
9705,3530,1093,1812,9688,3497,19411,7061
9705,3530,1093,2683,9710,3526,19319,6997
9659,3498,983,2683,9710,3526,19319,6997
9659,3498,983,2683,9710,3526,19319,6997
9659,3498,983,2683,9710,3526,19589,7173
9794,3586,1198,3662,9706,3495,19589,7173
9794,3586,1198,3662,9706,3495,19589,7173
9794,3586,1198,3662,9706,3495,19589,7140
9762,3570,1179,2286,9797,3585,19525,7140
9762,3570,1179,2286,9797,3585,19525,7140
9762,3570,1179,2286,9797,3585,19525,7140
9762,3557,1069,2239,10010,3761,19590,7114
9795,3557,1069,2239,10010,3761,19590,7114
9795,3557,1069,2239,10010,3761,19590,7114
9795,3557,1007,1881,9785,3541,19620,7132
9810,3566,1007,1881,9785,3541,19620,7132
9810,3566,1007,1881,9785,3541,19620,7132
9810,3566,1007,1881,9785,3534,19574,7115
9787,3557,1045,4,9779,3534,19574,7115
9787,3557,1045,4,9779,3534,19574,7115
9787,3557,1045,4,9779,3534,19295,6828
9647,3414,600,975,9873,3590,19295,6828
9647,3414,600,975,9873,3590,19295,6828
9647,3414,600,975,9873,3590,19295,6828
9686,3455,836,1248,9909,3640,19372,6910
9686,3455,836,1248,9909,3640,19372,6910
9686,3455,836,1248,9909,3640,19372,6910
9686,3565,1084,3315,9914,3634,19697,7130
9848,3565,1084,3315,9914,3634,19697,7130
9848,3565,1084,3315,9914,3634,19697,7130
9848,3565,1084,2731,9677,3506,19322,6994
9661,3497,1145,2731,9677,3506,19322,6994
9661,3497,1145,2731,9677,3506,19322,6994
9661,3497,1145,2731,9677,3506,18960,6797
9480,3398,930,2123,9556,3475,18960,6797
9480,3398,930,2123,9556,3475,18960,6797
9480,3398,930,2123,9556,3475,18960,6966
9533,3483,1473,4181,9471,3423,19067,6966
9533,3483,1473,4181,9471,3423,19067,6966
9533,3483,1473,4181,9471,3423,19067,6966
9533,3379,918,1119,9441,3419,18784,6759
9392,3379,918,1119,9441,3419,18784,6759
9392,3379,918,1119,9441,3419,18784,6759
9392,3379,780,1982,9344,3326,18546,6534
9273,3267,780,1982,9344,3326,18546,6534
9273,3267,780,1982,9344,3326,18546,6534
9273,3267,780,1982,9344,3326,18704,6725
9352,3362,972,2735,9324,3326,18704,6725
9352,3362,972,2735,9324,3326,18704,6725
9352,3362,972,2735,9324,3326,18648,6668
9324,3334,804,1423,9323,3318,18648,6668
9324,3334,804,1423,9323,3318,18648,6668
9324,3334,804,1423,9323,3318,18648,6668
9361,3382,1012,1499,9413,3422,18722,6765
9361,3382,1012,1499,9413,3422,18722,6765
9361,3382,1012,1499,9413,3422,18722,6765
9361,3382,1024,558,9308,3301,18895,6885
9447,3442,1024,558,9308,3301,18895,6885
9447,3442,1024,558,9308,3301,18895,6885
9447,3442,1024,2897,9349,3337,18844,6823
9422,3411,1100,2897,9349,3337,18844,6823
9422,3411,1100,2897,9349,3337,18844,6823
9422,3411,1100,2897,9349,3337,18691,6724
9345,3362,954,942,9369,3368,18691,6724
9345,3362,954,942,9369,3368,18691,6724
9345,3362,954,942,9369,3368,18691,6868
9449,3434,1127,4056,9530,3497,18899,6868
9449,3434,1127,4056,9530,3497,18899,6868
9449,3434,1127,4056,9530,3497,18899,6868
9449,3363,960,1997,9471,3448,18727,6727
9363,3363,960,1997,9471,3448,18727,6727
9363,3363,960,1997,9471,3448,18727,6727
9363,3363,1140,2487,9467,3415,18941,6862
9470,3431,1140,2487,9467,3415,18941,6862
9470,3431,1140,2487,9467,3415,18941,6862
9470,3431,1140,2487,9467,3445,18924,6850
9462,3425,1018,1768,9492,3445,18924,6850
9462,3425,1018,1768,9492,3445,18924,6850
9462,3425,1018,1768,9492,3445,18909,6820
9454,3410,842,322,9439,3400,18909,6820
9454,3410,842,322,9439,3400,18909,6820
9454,3410,842,322,9439,3400,18909,6820
9441,3408,1023,1806,9540,3483,18882,6816
9441,3408,1023,1806,9540,3483,18882,6816
9441,3408,1023,1806,9540,3483,18882,6816
9441,3433,997,1296,9458,3397,18945,6866
9472,3433,997,1296,9458,3397,18945,6866
9472,3433,997,1296,9458,3397,18945,6866
9472,3433,997,1864,9535,3462,18784,6683
9392,3341,883,1864,9535,3462,18784,6683
9392,3341,883,1864,9535,3462,18784,6683
9392,3341,883,1864,9535,3462,18945,6883
9472,3441,1228,3744,9471,3427,18945,6883
9472,3441,1228,3744,9471,3427,18945,6883
9472,3441,1228,3744,9471,3427,18945,6767
9432,3383,835,1670,9497,3427,18865,6767
9432,3383,835,1670,9497,3427,18865,6767
9432,3383,835,1670,9497,3427,18865,6767
9435,3410,1037,2589,9428,3384,18870,6820
9435,3410,1037,2589,9428,3384,18870,6820
9435,3410,1037,2589,9428,3384,18870,6820
9435,3410,894,447,9465,3408,18948,6844
9474,3422,894,447,9465,3408,18948,6844
9474,3422,894,447,9465,3408,18948,6844
9474,3422,894,447,9465,3445,18837,6727
9418,3363,861,725,9513,3445,18837,6727
9418,3363,861,725,9513,3445,18837,6727
9418,3363,861,725,9513,3445,18815,6752
9407,3376,873,1349,9519,3466,18815,6752
9407,3376,873,1349,9519,3466,18815,6752
9407,3376,873,1349,9519,3466,18815,6752
9423,3373,889,1742,9497,3438,18847,6746
9423,3373,889,1742,9497,3438,18847,6746
9423,3373,889,1742,9497,3438,18847,6746
9423,3396,943,1253,9584,3518,18865,6793
9432,3396,943,1253,9584,3518,18865,6793
9432,3396,943,1253,9584,3518,18865,6793
9432,3396,943,4182,9560,3467,19294,7109
9647,3554,1356,4182,9560,3467,19294,7109
9647,3554,1356,4182,9560,3467,19294,7109
9647,3554,1356,4182,9560,3467,18978,6850
9489,3425,872,697,9577,3505,18978,6850
9489,3425,872,697,9577,3505,18978,6850
9489,3425,872,697,9577,3505,18978,6906
9543,3453,1021,1425,9632,3546,19087,6906
9543,3453,1021,1425,9632,3546,19087,6906
9543,3453,1021,1425,9632,3546,19087,6906
9392,3314,944,3149,9597,3507,18784,6628
9392,3314,944,3149,9597,3507,18784,6628
9392,3314,944,3149,9597,3507,18784,6628
9392,3314,1381,2245,9469,3379,19367,7138
9683,3569,1381,2245,9469,3379,19367,7138
9683,3569,1381,2245,9469,3379,19367,7138
9683,3569,1381,2245,9469,3435,19211,6985
9605,3492,1110,2383,9562,3435,19211,6985
9605,3492,1110,2383,9562,3435,19211,6985
9605,3492,1110,2383,9562,3435,19246,7041
9623,3520,1263,3558,9495,3374,19246,7041
9623,3520,1263,3558,9495,3374,19246,7041
9623,3520,1263,3558,9495,3374,19246,7041
9667,3533,1095,817,9710,3566,19334,7067
9667,3533,1095,817,9710,3566,19334,7067
9667,3533,1095,817,9710,3566,19334,7067
9667,3494,1088,2231,9623,3485,19219,6989
9609,3494,1088,2231,9623,3485,19219,6989
9609,3494,1088,2231,9623,3485,19219,6989
9609,3494,1088,14,9516,3359,19249,6952
9624,3476,873,14,9516,3359,19249,6952
9624,3476,873,14,9516,3359,19249,6952
9624,3476,873,14,9516,3359,19321,7015
9660,3507,1090,1844,9765,3599,19321,7015
9660,3507,1090,1844,9765,3599,19321,7015
9660,3507,1090,1844,9765,3599,19321,6956
9619,3478,810,1383,9703,3548,19239,6956
9619,3478,810,1383,9703,3548,19239,6956
9619,3478,810,1383,9703,3548,19239,6956
9852,3681,1510,4909,9850,3661,19705,7362
9852,3681,1510,4909,9850,3661,19705,7362
9852,3681,1510,4909,9850,3661,19705,7362
9852,3681,1164,750,9689,3519,19502,7162
9751,3581,1164,750,9689,3519,19502,7162
9751,3581,1164,750,9689,3519,19502,7162
9751,3581,1164,750,9689,3494,19537,7135
9768,3567,1052,649,9715,3494,19537,7135
9768,3567,1052,649,9715,3494,19537,7135
9768,3567,1052,649,9715,3494,19484,7080
9742,3540,1004,691,9762,3545,19484,7080
9742,3540,1004,691,9762,3545,19484,7080
9742,3540,1004,691,9762,3545,19484,7080
9838,3618,1174,653,9809,3584,19676,7237
9838,3618,1174,653,9809,3584,19676,7237
9838,3618,1174,653,9809,3584,19676,7237
9838,3565,1114,3441,9905,3661,19576,7131
9788,3565,1114,3441,9905,3661,19576,7131
9788,3565,1114,3441,9905,3661,19576,7131
9788,3565,1114,1160,9803,3551,19619,7125
9809,3562,1048,1160,9803,3551,19619,7125
9809,3562,1048,1160,9803,3551,19619,7125
9809,3562,1048,1160,9803,3551,19590,7041
9795,3520,1031,791,9787,3520,19590,7041
9795,3520,1031,791,9787,3520,19590,7041
9795,3520,1031,791,9787,3520,19590,6686
9546,3343,647,949,9803,3570,19092,6686
9546,3343,647,949,9803,3570,19092,6686
9546,3343,647,949,9803,3570,19092,6686
9686,3521,1028,2096,9692,3514,19373,7042
9686,3521,1028,2096,9692,3514,19373,7042
9686,3521,1028,2096,9692,3514,19373,7042
9686,3521,999,533,9526,3432,18996,6855
9498,3427,999,533,9526,3432,18996,6855
9498,3427,999,533,9526,3432,18996,6855
9498,3427,999,533,9526,3363,18951,6829
9475,3414,1016,1635,9425,3363,18951,6829
9475,3414,1016,1635,9425,3363,18951,6829
9475,3414,1016,1635,9425,3363,18801,6734
9400,3367,998,2800,9392,3349,18801,6734
9400,3367,998,2800,9392,3349,18801,6734
9400,3367,998,2800,9392,3349,18801,6734
9416,3418,1122,2567,9552,3540,18832,6837
9416,3418,1122,2567,9552,3540,18832,6837
9416,3418,1122,2567,9552,3540,18832,6837
9416,3382,1044,1645,9424,3423,18768,6764
9384,3382,1044,1645,9424,3423,18768,6764
9384,3382,1044,1645,9424,3423,18768,6764
9384,3382,1044,702,9502,3507,18341,6423
9170,3211,618,702,9502,3507,18341,6423
9170,3211,618,702,9502,3507,18341,6423
9170,3211,618,702,9502,3507,18682,6678
9341,3339,848,388,9402,3378,18682,6678
9341,3339,848,388,9402,3378,18682,6678
9341,3339,848,388,9402,3378,18682,6671
9321,3335,1034,2116,9375,3363,18643,6671
9321,3335,1034,2116,9375,3363,18643,6671
9321,3335,1034,2116,9375,3363,18643,6671
9493,3483,1270,869,9405,3400,18986,6966
9493,3483,1270,869,9405,3400,18986,6966
9493,3483,1270,869,9405,3400,18986,6966
9493,3483,1001,2322,9335,3330,18689,6707
9344,3353,1001,2322,9335,3330,18689,6707
9344,3353,1001,2322,9335,3330,18689,6707
9344,3353,1001,2322,9335,3451,18618,6590
9309,3295,830,1099,9468,3451,18618,6590
9309,3295,830,1099,9468,3451,18618,6590
9309,3295,830,1099,9468,3451,18752,6722
9376,3361,1069,3456,9420,3401,18752,6722
9376,3361,1069,3456,9420,3401,18752,6722
9376,3361,1069,3456,9420,3401,18752,6722
9364,3359,1103,4177,9544,3518,18729,6718
9364,3359,1103,4177,9544,3518,18729,6718
9364,3359,1103,4177,9544,3518,18729,6718
9364,3429,1201,5245,9551,3502,18907,6859
9453,3429,1201,5245,9551,3502,18907,6859
9453,3429,1201,5245,9551,3502,18907,6859
9453,3429,1201,2958,9523,3475,18848,6805
9424,3402,1197,2958,9523,3475,18848,6805
9424,3402,1197,2958,9523,3475,18848,6805
9424,3402,1197,2958,9523,3475,19098,7004
9549,3502,1191,2956,9497,3437,19098,7004
9549,3502,1191,2956,9497,3437,19098,7004
9549,3502,1191,2956,9497,3437,19098,6698
9384,3349,963,1987,9490,3439,18768,6698
9384,3349,963,1987,9490,3439,18768,6698
9384,3349,963,1987,9490,3439,18768,6698
9297,3281,810,3302,9424,3387,18594,6563
9297,3281,810,3302,9424,3387,18594,6563
9297,3281,810,3302,9424,3387,18594,6563
9297,3281,959,1464,9317,3287,18780,6703
9390,3351,959,1464,9317,3287,18780,6703
9390,3351,959,1464,9317,3287,18780,6703
9390,3351,959,1464,9317,3423,18657,6610
9328,3305,802,3491,9457,3423,18657,6610
9328,3305,802,3491,9457,3423,18657,6610
9328,3305,802,3491,9457,3423,18820,6721
9410,3360,982,3447,9415,3357,18820,6721
9410,3360,982,3447,9415,3357,18820,6721
9410,3360,982,3447,9415,3357,18820,6721
9517,3474,1239,3111,9447,3397,19035,6948
9517,3474,1239,3111,9447,3397,19035,6948
9517,3474,1239,3111,9447,3397,19035,6948
9517,3388,866,1228,9437,3392,18869,6776
9434,3388,866,1228,9437,3392,18869,6776
9434,3388,866,1228,9437,3392,18869,6776
9434,3388,866,610,9357,3321,18792,6750
9396,3375,927,610,9357,3321,18792,6750
9396,3375,927,610,9357,3321,18792,6750
9396,3375,927,610,9357,3321,19047,6951
9523,3475,1151,1563,9601,3533,19047,6951
9523,3475,1151,1563,9601,3533,19047,6951
9523,3475,1151,1563,9601,3533,19047,6952
9544,3476,1073,2231,9432,3361,19089,6952
9544,3476,1073,2231,9432,3361,19089,6952
9544,3476,1073,2231,9432,3361,19089,6952
9507,3458,1201,4490,9400,3340,19015,6917
9507,3458,1201,4490,9400,3340,19015,6917
9507,3458,1201,4490,9400,3340,19015,6917
9507,3458,1129,2607,9430,3344,19051,6902
9525,3451,1129,2607,9430,3344,19051,6902
9525,3451,1129,2607,9430,3344,19051,6902
9525,3451,1129,2607,9430,3369,18814,6730
9407,3365,834,1371,9423,3369,18814,6730
9407,3365,834,1371,9423,3369,18814,6730
9407,3365,834,1371,9423,3369,18877,6709
9438,3354,667,851,9562,3458,18877,6709
9438,3354,667,851,9562,3458,18877,6709
9438,3354,667,851,9562,3458,18877,6709
9609,3515,1196,3175,9523,3434,19219,7030
9609,3515,1196,3175,9523,3434,19219,7030
9609,3515,1196,3175,9523,3434,19219,7030
9609,3511,1148,3096,9555,3451,19207,7023
9603,3511,1148,3096,9555,3451,19207,7023
9603,3511,1148,3096,9555,3451,19207,7023
9603,3511,1148,4101,9598,3494,19098,6887
9549,3443,1038,4101,9598,3494,19098,6887
9549,3443,1038,4101,9598,3494,19098,6887
9549,3443,1038,4101,9598,3494,18849,6664
9424,3332,872,4262,9613,3504,18849,6664
9424,3332,872,4262,9613,3504,18849,6664
9424,3332,872,4262,9613,3504,18849,7209
9748,3604,1336,3695,9683,3532,19497,7209
9748,3604,1336,3695,9683,3532,19497,7209
9748,3604,1336,3695,9683,3532,19497,7209
9682,3550,1162,3257,9697,3542,19365,7101
9682,3550,1162,3257,9697,3542,19365,7101
9682,3550,1162,3257,9697,3542,19365,7101
9682,3550,850,1125,9646,3494,19268,6968
9634,3484,850,1125,9646,3494,19268,6968
9634,3484,850,1125,9646,3494,19268,6968
9634,3484,850,1125,9646,3543,19317,7020
9658,3510,1194,3077,9694,3543,19317,7020
9658,3510,1194,3077,9694,3543,19317,7020
9658,3510,1194,3077,9694,3543,19746,7369
9873,3684,1478,3254,9787,3600,19746,7369
9873,3684,1478,3254,9787,3600,19746,7369
9873,3684,1478,3254,9787,3600,19746,7369
9758,3569,1112,3161,9715,3527,19517,7138
9758,3569,1112,3161,9715,3527,19517,7138
9758,3569,1112,3161,9715,3527,19517,7138
9758,3627,1336,3257,9742,3568,19598,7255
9799,3627,1336,3257,9742,3568,19598,7255
9799,3627,1336,3257,9742,3568,19598,7255
9799,3627,1336,925,9811,3591,19574,7163
9787,3581,1086,925,9811,3591,19574,7163
9787,3581,1086,925,9811,3591,19574,7163
9787,3581,1086,925,9811,3591,19532,7157
9766,3578,1123,1137,9700,3498,19532,7157
9766,3578,1123,1137,9700,3498,19532,7157
9766,3578,1123,1137,9700,3498,19532,7189
9829,3594,1146,1092,9828,3593,19658,7189
9829,3594,1146,1092,9828,3593,19658,7189
9829,3594,1146,1092,9828,3593,19658,7189
9780,3551,1135,2126,9842,3599,19561,7102
9780,3551,1135,2126,9842,3599,19561,7102
9780,3551,1135,2126,9842,3599,19561,7102
9780,3551,1294,4335,9834,3583,19716,7257
9858,3628,1294,4335,9834,3583,19716,7257
9858,3628,1294,4335,9834,3583,19716,7257
9858,3628,1294,4335,9834,3594,19468,6984
9734,3492,1018,4244,9855,3594,19468,6984
9734,3492,1018,4244,9855,3594,19468,6984
9734,3492,1018,4244,9855,3594,19743,7260
9871,3630,1302,3964,9821,3586,19743,7260
9871,3630,1302,3964,9821,3586,19743,7260
9871,3630,1302,3964,9821,3586,19743,7260
9739,3542,1134,1606,9779,3578,19479,7084
9739,3542,1134,1606,9779,3578,19479,7084
9739,3542,1134,1606,9779,3578,19479,7084
9739,3365,791,1747,9495,3392,18915,6731
9457,3365,791,1747,9495,3392,18915,6731
9457,3365,791,1747,9495,3392,18915,6731
9457,3365,791,1088,9501,3431,18932,6804
9466,3402,912,1088,9501,3431,18932,6804
9466,3402,912,1088,9501,3431,18932,6804
9466,3402,912,1088,9501,3431,18729,6719
9364,3359,1036,3314,9489,3457,18729,6719
9364,3359,1036,3314,9489,3457,18729,6719
9364,3359,1036,3314,9489,3457,18729,7053
9541,3526,1426,3089,9412,3394,19082,7053
9541,3526,1426,3089,9412,3394,19082,7053
9541,3526,1426,3089,9412,3394,19082,7053
9379,3383,1031,3110,9385,3373,18759,6766
9379,3383,1031,3110,9385,3373,18759,6766
9379,3383,1031,3110,9385,3373,18759,6766
9379,3383,1100,2386,9365,3395,18787,6829
9393,3414,1100,2386,9365,3395,18787,6829
9393,3414,1100,2386,9365,3395,18787,6829
9393,3414,1100,2386,9365,3314,18722,6760
9361,3380,969,1645,9308,3314,18722,6760
9361,3380,969,1645,9308,3314,18722,6760
9361,3380,969,1645,9308,3314,18691,6773
9345,3386,1065,2539,9385,3400,18691,6773
9345,3386,1065,2539,9385,3400,18691,6773
9345,3386,1065,2539,9385,3400,18691,6773
9529,3518,1295,3631,9393,3385,19058,7036
